ts,group,domain,llc_occ_MB,mbm_total_GBps,mbm_local_GBps
384.1,harvest,mon_L3_01,0.0,0.00,0.00
386.1,harvest,mon_L3_00,265.9,16.16,16.16
386.1,harvest,mon_L3_01,0.0,0.00,0.00
388.1,harvest,mon_L3_00,233.9,16.24,16.24
388.1,harvest,mon_L3_01,0.0,0.00,0.00
390.1,harvest,mon_L3_00,224.6,16.22,16.22
390.1,harvest,mon_L3_01,0.0,0.00,0.00
392.1,harvest,mon_L3_00,238.5,16.24,16.24
392.1,harvest,mon_L3_01,0.0,0.00,0.00
394.1,harvest,mon_L3_00,219.6,16.23,16.23
394.1,harvest,mon_L3_01,0.0,0.00,0.00
396.1,harvest,mon_L3_00,241.2,16.28,16.28
396.1,harvest,mon_L3_01,0.0,0.00,0.00
398.1,harvest,mon_L3_00,251.4,16.23,16.23
398.1,harvest,mon_L3_01,0.0,0.00,0.00
400.1,harvest,mon_L3_00,241.3,16.27,16.27
400.1,harvest,mon_L3_01,0.0,0.00,0.00
402.1,harvest,mon_L3_00,253.9,16.18,16.18
402.1,harvest,mon_L3_01,0.0,0.00,0.00
404.1,harvest,mon_L3_00,259.5,16.12,16.12
404.1,harvest,mon_L3_01,0.0,0.00,0.00
406.1,harvest,mon_L3_00,256.6,16.10,16.09
406.1,harvest,mon_L3_01,0.0,0.00,0.00
408.1,harvest,mon_L3_00,264.1,16.07,16.07
408.1,harvest,mon_L3_01,0.0,0.00,0.00
410.1,harvest,mon_L3_00,225.2,16.13,16.13
410.1,harvest,mon_L3_01,0.0,0.00,0.00
412.1,harvest,mon_L3_00,266.0,16.09,16.09
412.1,harvest,mon_L3_01,0.0,0.00,0.00
414.1,harvest,mon_L3_00,276.2,16.10,16.09
414.1,harvest,mon_L3_01,0.0,0.00,0.00
416.1,harvest,mon_L3_00,278.1,16.05,16.05
416.1,harvest,mon_L3_01,0.0,0.00,0.00
418.1,harvest,mon_L3_00,269.4,16.07,16.07
418.1,harvest,mon_L3_01,0.0,0.00,0.00
420.1,harvest,mon_L3_00,240.7,16.13,16.13
420.1,harvest,mon_L3_01,0.0,0.00,0.00
422.1,harvest,mon_L3_00,244.7,16.13,16.13
422.1,harvest,mon_L3_01,0.0,0.00,0.00
424.1,harvest,mon_L3_00,240.0,16.25,16.25
424.1,harvest,mon_L3_01,0.0,0.00,0.00
426.1,harvest,mon_L3_00,273.2,16.16,16.16
426.1,harvest,mon_L3_01,0.0,0.00,0.00
428.1,harvest,mon_L3_00,269.2,16.06,16.06
428.1,harvest,mon_L3_01,0.0,0.00,0.00
430.1,harvest,mon_L3_00,262.6,16.04,16.04
430.1,harvest,mon_L3_01,0.0,0.00,0.00
432.1,harvest,mon_L3_00,272.6,16.13,16.13
