ts,group,domain,llc_occ_MB,mbm_total_GBps,mbm_local_GBps
428.1,harvest,mon_L3_00,260.4,15.78,0.10
428.1,harvest,mon_L3_01,260.0,15.90,15.89
430.1,harvest,mon_L3_00,232.5,15.73,0.10
430.1,harvest,mon_L3_01,246.7,15.85,15.85
432.1,harvest,mon_L3_00,278.7,15.71,0.10
432.1,harvest,mon_L3_01,275.7,15.90,15.90
434.1,harvest,mon_L3_00,274.1,15.73,0.10
434.1,harvest,mon_L3_01,271.3,15.94,15.94
436.1,harvest,mon_L3_00,257.1,15.76,0.10
436.1,harvest,mon_L3_01,271.2,15.90,15.90
438.1,harvest,mon_L3_00,276.9,15.72,0.10
438.1,harvest,mon_L3_01,268.5,15.94,15.94
440.1,harvest,mon_L3_00,272.9,15.69,0.10
440.1,harvest,mon_L3_01,268.4,15.92,15.92
442.1,harvest,mon_L3_00,273.2,15.76,0.10
442.1,harvest,mon_L3_01,260.6,15.91,15.91
444.1,harvest,mon_L3_00,274.5,15.75,0.10
444.1,harvest,mon_L3_01,272.2,15.90,15.90
446.1,harvest,mon_L3_00,254.4,15.73,0.10
446.1,harvest,mon_L3_01,246.9,15.93,15.93
448.1,harvest,mon_L3_00,258.2,15.76,0.10
448.1,harvest,mon_L3_01,257.3,15.92,15.92
450.1,harvest,mon_L3_00,273.2,15.77,0.10
450.1,harvest,mon_L3_01,258.5,15.95,15.94
452.1,harvest,mon_L3_00,271.9,15.78,0.10
452.1,harvest,mon_L3_01,269.3,15.96,15.96
454.1,harvest,mon_L3_00,273.3,15.76,0.10
454.1,harvest,mon_L3_01,258.4,15.95,15.94
456.1,harvest,mon_L3_00,274.6,15.76,0.10
456.1,harvest,mon_L3_01,270.7,15.94,15.94
458.1,harvest,mon_L3_00,277.4,15.75,0.10
458.1,harvest,mon_L3_01,270.9,15.89,15.88
460.1,harvest,mon_L3_00,276.8,15.76,0.10
460.1,harvest,mon_L3_01,270.1,15.94,15.93
462.1,harvest,mon_L3_00,270.0,15.73,0.10
462.1,harvest,mon_L3_01,273.6,15.97,15.97
464.1,harvest,mon_L3_00,259.8,15.75,0.10
464.1,harvest,mon_L3_01,265.0,15.94,15.94
466.1,harvest,mon_L3_00,273.8,15.79,0.10
466.1,harvest,mon_L3_01,266.7,15.97,15.97
468.1,harvest,mon_L3_00,276.1,15.79,0.10
468.1,harvest,mon_L3_01,266.2,15.98,15.98
470.1,harvest,mon_L3_00,274.3,15.79,0.10
470.1,harvest,mon_L3_01,271.3,15.99,15.99
472.1,harvest,mon_L3_00,256.8,15.81,0.10
472.1,harvest,mon_L3_01,274.7,15.96,15.96
474.1,harvest,mon_L3_00,274.9,15.83,0.10
474.1,harvest,mon_L3_01,273.6,15.95,15.95
476.1,harvest,mon_L3_00,271.2,15.80,0.10
476.1,harvest,mon_L3_01,273.3,15.99,15.99
478.1,harvest,mon_L3_00,253.2,15.81,0.10
478.1,harvest,mon_L3_01,261.9,15.97,15.97
480.1,harvest,mon_L3_00,256.3,15.79,0.10
480.1,harvest,mon_L3_01,272.8,15.99,15.99
482.1,harvest,mon_L3_00,276.6,15.77,0.10
482.1,harvest,mon_L3_01,264.8,15.98,15.98
484.1,harvest,mon_L3_00,276.4,15.75,0.10
484.1,harvest,mon_L3_01,276.0,15.96,15.95
486.1,harvest,mon_L3_00,258.9,15.76,0.10
486.1,harvest,mon_L3_01,270.2,15.95,15.95
488.1,harvest,mon_L3_00,267.3,15.79,0.10
488.1,harvest,mon_L3_01,269.8,15.97,15.97
490.1,harvest,mon_L3_00,259.7,15.79,0.10
490.1,harvest,mon_L3_01,273.6,15.96,15.96
492.1,harvest,mon_L3_00,257.3,15.83,0.10
492.1,harvest,mon_L3_01,271.2,16.01,16.01
494.1,harvest,mon_L3_00,250.0,15.81,0.10
