campaign_id,population,block,variant_id,boot_id,session_id,order_index,binary_sha256,a1,a2,hotmap,budget,client,workload_id,mode,sent,completed,failed,input_tokens,output_tokens,duration_s,output_tps,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,tpot_p50_ms,tpot_p95_ms,tpot_p99_ms,itl_p95_ms,e2el_p95_ms,execution_valid,invalid_reason,t_start,raw_metrics_path
IDE_076_20260917,post_fix,p1,A12e,A12e_MAIN3_C1_LONG_074455,C1_OFF,0,a4add14d4708940d,1,1,/models/kt/ide070/hotmap_v2.json,/models/kt/ide070/layer_budget_5952.json,vllm,M073_QWEN_LOW_CONCURRENCY,OFF,16,16,0,8234,2048,32.479291675961576,63.055562308206255,242.22923448542133,334.85112176276743,349.98833877034485,13.916133776010112,13.957270586773326,13.970260982957164,14.291565970052032,2105.4730972100515,True,,2026-09-18T07:50:44.006408+09:00,eval/results/IDE_076_20260917/qwen/OPT4/A12e_MAIN3_C1_LONG_074455/C1_OFF
IDE_076_20260917,post_fix,p1,A12e,A12e_MAIN3_C1_LONG_074455,LONG_OFF,1,a4add14d4708940d,1,1,/models/kt/ide070/hotmap_v2.json,/models/kt/ide070/layer_budget_5952.json,vllm,M073_QWEN_LONGER_PREFILL,OFF,32,32,0,131147,4096,24.626516591059044,166.32478186082975,2328.748864470981,3108.2393193792086,3212.903862633975,29.80044384268809,41.75358469887659,41.87902664500802,25.00529793323949,6244.068086269544,True,,2026-09-18T07:51:36.365205+09:00,eval/results/IDE_076_20260917/qwen/OPT4/A12e_MAIN3_C1_LONG_074455/LONG_OFF
IDE_076_20260917,post_fix,p1,A12e,A12e_MAIN3_C1_LONG_074455,M1_MAIN_OFF,2,a4add14d4708940d,1,1,/models/kt/ide070/hotmap_v2.json,/models/kt/ide070/layer_budget_5952.json,vllm,M073_QWEN_MAIN_SHORT,OFF,256,256,0,131786,32768,41.57979200500995,788.0751302472072,2209.261460462585,3209.3028435192537,10133.601090742734,58.62494659890589,67.11975597239311,72.54795691486096,64.19137819320895,10060.926478297915,True,,2026-09-18T07:47:40.123334+09:00,eval/results/IDE_076_20260917/qwen/OPT4/A12e_MAIN3_C1_LONG_074455/M1_MAIN_OFF
IDE_076_20260917,post_fix,p1,A12e,A12e_MAIN3_C1_LONG_074455,M2_MAIN_OFF,3,a4add14d4708940d,1,1,/models/kt/ide070/hotmap_v2.json,/models/kt/ide070/layer_budget_5952.json,vllm,M073_QWEN_MAIN_SHORT,OFF,256,256,0,131786,32768,41.32989596494008,792.8401278289429,2166.6267415857874,3080.675738514401,10154.084740148388,59.60499712194529,65.62522708050592,70.9656233451967,62.65412206412294,9817.265346006025,True,,2026-09-18T07:48:41.598770+09:00,eval/results/IDE_076_20260917/qwen/OPT4/A12e_MAIN3_C1_LONG_074455/M2_MAIN_OFF
IDE_076_20260917,post_fix,p1,A12e,A12e_MAIN3_C1_LONG_074455,M3_MAIN_OFF,4,a4add14d4708940d,1,1,/models/kt/ide070/hotmap_v2.json,/models/kt/ide070/layer_budget_5952.json,vllm,M073_QWEN_MAIN_SHORT,OFF,256,256,0,131786,32768,41.358438517083414,792.2929678900941,2172.4867714801803,3023.769326740876,10105.208105512424,59.21039661377903,66.08622108025139,70.19221394297145,63.497546315193176,9796.61516728811,True,,2026-09-18T07:49:42.678844+09:00,eval/results/IDE_076_20260917/qwen/OPT4/A12e_MAIN3_C1_LONG_074455/M3_MAIN_OFF
IDE_076_20260917,post_fix,p2,A12e,A12e_MAIN3_C1_LONG_080026,C1_OFF,0,a4add14d4708940d,1,1,/models/kt/ide070/hotmap_v2.json,/models/kt/ide070/layer_budget_5952.json,vllm,M073_QWEN_LOW_CONCURRENCY,OFF,16,16,0,8234,2048,32.44370166200679,63.1247328475564,237.99469944788143,326.65807209559716,328.48567686160095,13.926553299309553,13.951027979680125,13.973778326616173,14.245582488365471,2090.7280457904562,True,,2026-09-18T08:06:14.285629+09:00,eval/results/IDE_076_20260917/qwen/OPT4/A12e_MAIN3_C1_LONG_080026/C1_OFF
IDE_076_20260917,post_fix,p2,A12e,A12e_MAIN3_C1_LONG_080026,LONG_OFF,1,a4add14d4708940d,1,1,/models/kt/ide070/hotmap_v2.json,/models/kt/ide070/layer_budget_5952.json,vllm,M073_QWEN_LONGER_PREFILL,OFF,32,32,0,131147,4096,24.94697572104633,164.18823851840446,2456.755240506027,3371.4217008557166,3481.9566437543835,29.876254916953762,41.66277691609167,43.43014897995878,24.922466895077378,6454.848697828129,True,,2026-09-18T08:07:06.338709+09:00,eval/results/IDE_076_20260917/qwen/OPT4/A12e_MAIN3_C1_LONG_080026/LONG_OFF
IDE_076_20260917,post_fix,p2,A12e,A12e_MAIN3_C1_LONG_080026,M1_MAIN_OFF,2,a4add14d4708940d,1,1,/models/kt/ide070/hotmap_v2.json,/models/kt/ide070/layer_budget_5952.json,vllm,M073_QWEN_MAIN_SHORT,OFF,256,256,0,131786,32768,40.509159129927866,808.9034851328535,2159.1762655298226,3138.895515759941,9931.181125680447,56.9928360435613,64.7302700906046,68.84020450717485,59.80225057573988,9692.020256770775,True,,2026-09-18T08:03:12.006100+09:00,eval/results/IDE_076_20260917/qwen/OPT4/A12e_MAIN3_C1_LONG_080026/M1_MAIN_OFF
IDE_076_20260917,post_fix,p2,A12e,A12e_MAIN3_C1_LONG_080026,M2_MAIN_OFF,3,a4add14d4708940d,1,1,/models/kt/ide070/hotmap_v2.json,/models/kt/ide070/layer_budget_5952.json,vllm,M073_QWEN_MAIN_SHORT,OFF,256,256,0,131786,32768,40.874574924004264,801.671945480134,2154.3800585204735,3077.2249125293456,9994.940544443665,58.130126574359046,65.24142339013473,70.6163282551084,61.27799039823003,9746.301968232729,True,,2026-09-18T08:04:12.340055+09:00,eval/results/IDE_076_20260917/qwen/OPT4/A12e_MAIN3_C1_LONG_080026/M2_MAIN_OFF
IDE_076_20260917,post_fix,p2,A12e,A12e_MAIN3_C1_LONG_080026,M3_MAIN_OFF,4,a4add14d4708940d,1,1,/models/kt/ide070/hotmap_v2.json,/models/kt/ide070/layer_budget_5952.json,vllm,M073_QWEN_MAIN_SHORT,OFF,256,256,0,131786,32768,40.926559682935476,800.6536648537984,2150.84876853507,3080.2529599750414,10059.865141357292,57.629442350264256,65.08543748820134,70.43209999591647,62.35413537360728,9659.94923125254,True,,2026-09-18T08:05:13.149728+09:00,eval/results/IDE_076_20260917/qwen/OPT4/A12e_MAIN3_C1_LONG_080026/M3_MAIN_OFF
