ts,group,domain,llc_occ_MB,mbm_total_GBps,mbm_local_GBps
440.1,harvest,mon_L3_00,272.0,64.42,1.42
440.1,harvest,mon_L3_01,282.9,85.96,85.96
442.1,harvest,mon_L3_00,268.8,64.35,1.42
442.1,harvest,mon_L3_01,283.2,85.89,85.89
444.1,harvest,mon_L3_00,268.7,64.36,1.36
444.1,harvest,mon_L3_01,285.5,85.94,85.94
446.1,harvest,mon_L3_00,268.0,64.55,1.37
446.1,harvest,mon_L3_01,279.4,85.95,85.95
448.1,harvest,mon_L3_00,277.0,64.67,1.39
448.1,harvest,mon_L3_01,279.8,86.05,86.05
450.1,harvest,mon_L3_00,276.1,64.79,1.39
450.1,harvest,mon_L3_01,282.9,86.28,86.28
452.1,harvest,mon_L3_00,267.4,64.60,1.41
452.1,harvest,mon_L3_01,282.7,86.22,86.22
454.1,harvest,mon_L3_00,278.0,64.83,1.40
454.1,harvest,mon_L3_01,276.6,86.35,86.35
456.1,harvest,mon_L3_00,274.9,64.69,1.39
456.1,harvest,mon_L3_01,279.1,86.25,86.25
458.1,harvest,mon_L3_00,280.1,64.74,1.42
458.1,harvest,mon_L3_01,286.6,86.39,86.39
460.1,harvest,mon_L3_00,278.7,64.95,1.44
460.1,harvest,mon_L3_01,285.8,86.20,86.20
462.1,harvest,mon_L3_00,269.8,64.79,1.38
462.1,harvest,mon_L3_01,282.9,86.48,86.48
464.1,harvest,mon_L3_00,276.2,64.69,1.44
464.1,harvest,mon_L3_01,282.7,86.38,86.38
466.1,harvest,mon_L3_00,273.8,64.66,1.37
466.1,harvest,mon_L3_01,280.8,86.34,86.34
468.1,harvest,mon_L3_00,273.2,64.77,1.37
468.1,harvest,mon_L3_01,283.4,86.34,86.34
470.1,harvest,mon_L3_00,273.2,64.92,1.43
470.1,harvest,mon_L3_01,283.5,86.34,86.34
472.1,harvest,mon_L3_00,274.9,64.87,1.38
472.1,harvest,mon_L3_01,284.6,86.49,86.49
474.1,harvest,mon_L3_00,274.3,64.78,1.39
474.1,harvest,mon_L3_01,281.2,86.40,86.40
476.1,harvest,mon_L3_00,273.0,64.60,1.40
476.1,harvest,mon_L3_01,284.1,86.20,86.20
478.1,harvest,mon_L3_00,269.6,64.72,1.42
478.1,harvest,mon_L3_01,281.8,86.43,86.43
480.1,harvest,mon_L3_00,275.2,64.79,1.45
480.1,harvest,mon_L3_01,283.1,86.49,86.49
482.1,harvest,mon_L3_00,274.9,64.66,1.36
482.1,harvest,mon_L3_01,281.4,86.44,86.44
484.1,harvest,mon_L3_00,277.3,64.60,1.41
484.1,harvest,mon_L3_01,282.8,86.35,86.35
486.1,harvest,mon_L3_00,277.0,64.64,1.42
486.1,harvest,mon_L3_01,283.8,86.31,86.31
488.1,harvest,mon_L3_00,274.6,64.72,1.37
488.1,harvest,mon_L3_01,283.2,86.34,86.34
490.1,harvest,mon_L3_00,275.5,64.70,1.41
490.1,harvest,mon_L3_01,285.0,86.31,86.31
492.1,harvest,mon_L3_00,276.9,64.66,1.39
492.1,harvest,mon_L3_01,285.4,86.53,86.53
494.1,harvest,mon_L3_00,264.1,64.58,1.41
