timestamp,elapsed_s,gpu0_util_pct,gpu0_mem_util_pct,gpu0_mem_used_mb,gpu0_power_w,gpu0_temp_c,gpu_avg_util_pct,gpu_avg_mem_util_pct,gpu_avg_power_w
2026-04-18 10:27:30.024,68.642,98.0,100.0,21392.0,388.68,63.0,98.0,100.0,388.68
2026-04-18 10:27:32.045,70.664,98.0,100.0,21392.0,389.45,63.0,98.0,100.0,389.45
2026-04-18 10:27:34.067,72.685,98.0,100.0,21392.0,388.82,63.0,98.0,100.0,388.82
2026-04-18 10:27:36.091,74.71,0.0,0.0,21392.0,210.79,59.0,0.0,0.0,210.79
2026-04-18 10:27:38.118,76.737,0.0,0.0,21392.0,163.77,57.0,0.0,0.0,163.77
2026-04-18 10:27:40.144,78.762,98.0,100.0,21392.0,389.22,62.0,98.0,100.0,389.22
2026-04-18 10:27:42.167,80.785,98.0,95.0,21392.0,388.91,63.0,98.0,95.0,388.91
2026-04-18 10:27:44.188,82.807,98.0,79.0,21392.0,388.91,63.0,98.0,79.0,388.91
2026-04-18 10:27:46.211,84.829,98.0,100.0,21392.0,388.86,63.0,98.0,100.0,388.86
2026-04-18 10:27:48.229,86.848,98.0,100.0,21392.0,389.01,63.0,98.0,100.0,389.01
2026-04-18 10:27:50.251,88.869,98.0,79.0,21392.0,389.05,63.0,98.0,79.0,389.05
2026-04-18 10:27:52.273,90.891,98.0,79.0,21392.0,389.22,63.0,98.0,79.0,389.22
2026-04-18 10:27:54.296,92.914,98.0,100.0,21392.0,389.5,63.0,98.0,100.0,389.5
2026-04-18 10:27:56.319,94.938,98.0,100.0,21392.0,365.97,63.0,98.0,100.0,365.97
2026-04-18 10:27:58.342,96.96,98.0,96.0,21392.0,386.43,63.0,98.0,96.0,386.43
2026-04-18 10:28:00.364,98.982,98.0,100.0,21392.0,388.32,64.0,98.0,100.0,388.32
2026-04-18 10:28:02.387,101.006,98.0,100.0,21392.0,388.63,63.0,98.0,100.0,388.63
2026-04-18 10:28:04.407,103.026,98.0,100.0,21392.0,388.55,64.0,98.0,100.0,388.55
2026-04-18 10:28:06.428,105.047,98.0,100.0,21392.0,388.61,64.0,98.0,100.0,388.61
2026-04-18 10:28:08.452,107.071,98.0,100.0,21392.0,388.36,64.0,98.0,100.0,388.36
2026-04-18 10:28:10.473,109.092,98.0,100.0,21392.0,388.8,64.0,98.0,100.0,388.8
