ts,group,domain,llc_occ_MB,mbm_total_GBps,mbm_local_GBps
202.1,harvest,mon_L3_00,273.4,63.24,0.00
202.1,harvest,mon_L3_01,271.4,85.96,85.96
204.1,harvest,mon_L3_00,268.0,63.91,0.00
204.1,harvest,mon_L3_01,275.9,86.80,86.80
206.1,harvest,mon_L3_00,264.6,63.77,0.00
206.1,harvest,mon_L3_01,274.7,86.90,86.90
208.1,harvest,mon_L3_00,261.6,63.32,0.00
208.1,harvest,mon_L3_01,271.5,88.69,88.69
210.1,harvest,mon_L3_00,265.2,63.26,0.00
210.1,harvest,mon_L3_01,270.9,88.45,88.45
212.1,harvest,mon_L3_00,262.3,62.82,0.00
212.1,harvest,mon_L3_01,272.3,88.41,88.41
214.1,harvest,mon_L3_00,271.2,62.73,0.00
214.1,harvest,mon_L3_01,277.3,88.73,88.73
216.1,harvest,mon_L3_00,272.9,62.87,0.00
216.1,harvest,mon_L3_01,277.9,88.55,88.55
218.1,harvest,mon_L3_00,265.4,62.85,0.00
218.1,harvest,mon_L3_01,279.5,88.73,88.73
220.1,harvest,mon_L3_00,270.9,62.85,0.00
220.1,harvest,mon_L3_01,277.3,88.88,88.88
222.1,harvest,mon_L3_00,265.9,62.64,0.00
222.1,harvest,mon_L3_01,270.7,88.58,88.58
224.1,harvest,mon_L3_00,257.2,62.57,0.00
224.1,harvest,mon_L3_01,272.7,88.52,88.52
226.1,harvest,mon_L3_00,277.0,62.71,0.00
226.1,harvest,mon_L3_01,278.6,88.72,88.72
228.1,harvest,mon_L3_00,265.4,62.28,0.00
228.1,harvest,mon_L3_01,276.3,87.69,87.69
230.1,harvest,mon_L3_00,280.0,62.65,0.00
230.1,harvest,mon_L3_01,273.8,89.01,89.01
232.1,harvest,mon_L3_00,277.4,62.67,0.00
232.1,harvest,mon_L3_01,277.4,89.10,89.10
234.1,harvest,mon_L3_00,272.5,62.85,0.00
234.1,harvest,mon_L3_01,283.4,89.02,89.01
236.1,harvest,mon_L3_00,277.7,62.91,0.00
236.1,harvest,mon_L3_01,281.7,89.09,89.09
238.1,harvest,mon_L3_00,274.2,62.85,0.00
238.1,harvest,mon_L3_01,276.6,89.03,89.03
240.1,harvest,mon_L3_00,277.6,63.02,0.00
240.1,harvest,mon_L3_01,276.9,89.29,89.29
242.1,harvest,mon_L3_00,277.0,62.68,0.00
242.1,harvest,mon_L3_01,266.2,89.11,89.11
244.1,harvest,mon_L3_00,280.8,62.97,0.00
244.1,harvest,mon_L3_01,280.1,88.98,88.98
246.1,harvest,mon_L3_00,274.9,63.00,0.00
246.1,harvest,mon_L3_01,280.1,89.14,89.14
248.1,harvest,mon_L3_00,269.4,62.90,0.00
248.1,harvest,mon_L3_01,279.1,88.88,88.88
250.1,harvest,mon_L3_00,276.1,62.88,0.00
250.1,harvest,mon_L3_01,267.4,88.96,88.96
252.1,harvest,mon_L3_00,274.9,62.86,0.00
252.1,harvest,mon_L3_01,270.7,88.95,88.95
254.1,harvest,mon_L3_00,277.0,62.79,0.00
254.1,harvest,mon_L3_01,277.6,89.20,89.20
256.1,harvest,mon_L3_00,277.4,62.88,0.00
