timestamp,elapsed_s,gpu0_util_pct,gpu0_mem_util_pct,gpu0_mem_used_mb,gpu0_power_w,gpu0_temp_c,gpu_avg_util_pct,gpu_avg_mem_util_pct,gpu_avg_power_w
2026-04-18 16:04:44.139,111.627,96.0,99.0,21392.0,387.91,61.0,96.0,99.0,387.91
2026-04-18 16:04:46.159,113.647,96.0,99.0,21392.0,388.88,61.0,96.0,99.0,388.88
2026-04-18 16:04:48.178,115.666,96.0,99.0,21392.0,388.85,61.0,96.0,99.0,388.85
2026-04-18 16:04:50.200,117.688,96.0,100.0,21392.0,388.48,62.0,96.0,100.0,388.48
2026-04-18 16:04:52.220,119.708,96.0,99.0,21392.0,358.61,62.0,96.0,99.0,358.61
2026-04-18 16:04:54.249,121.737,80.0,83.0,21392.0,381.64,62.0,80.0,83.0,381.64
2026-04-18 16:04:56.280,123.768,87.0,90.0,21392.0,376.42,62.0,87.0,90.0,376.42
2026-04-18 16:04:58.311,125.799,83.0,86.0,21392.0,381.18,62.0,83.0,86.0,381.18
2026-04-18 16:05:00.343,127.831,0.0,0.0,21392.0,265.58,58.0,0.0,0.0,265.58
2026-04-18 16:05:02.371,129.859,0.0,0.0,21392.0,168.73,57.0,0.0,0.0,168.73
2026-04-18 16:05:04.400,131.888,82.0,85.0,21392.0,367.68,61.0,82.0,85.0,367.68
2026-04-18 16:05:06.433,133.922,78.0,81.0,21392.0,379.61,62.0,78.0,81.0,379.61
2026-04-18 16:05:08.467,135.955,78.0,81.0,21392.0,363.75,62.0,78.0,81.0,363.75
2026-04-18 16:05:10.501,137.989,62.0,65.0,21392.0,361.52,62.0,62.0,65.0,361.52
2026-04-18 16:05:12.538,140.026,77.0,80.0,21392.0,366.47,62.0,77.0,80.0,366.47
2026-04-18 16:05:14.569,142.058,85.0,89.0,21392.0,382.0,62.0,85.0,89.0,382.0
2026-04-18 16:05:16.604,144.092,86.0,89.0,21392.0,380.99,63.0,86.0,89.0,380.99
2026-04-18 16:05:18.640,146.128,79.0,82.0,21392.0,382.13,63.0,79.0,82.0,382.13
2026-04-18 16:05:20.674,148.162,77.0,80.0,21392.0,329.61,63.0,77.0,80.0,329.61
2026-04-18 16:05:22.708,150.196,83.0,87.0,21392.0,383.02,63.0,83.0,87.0,383.02
2026-04-18 16:05:24.737,152.225,79.0,68.0,21392.0,382.75,63.0,79.0,68.0,382.75
2026-04-18 16:05:26.770,154.258,79.0,82.0,21392.0,381.53,63.0,79.0,82.0,381.53
2026-04-18 16:05:28.804,156.292,83.0,86.0,21392.0,381.72,63.0,83.0,86.0,381.72
2026-04-18 16:05:30.838,158.327,85.0,61.0,21392.0,383.1,64.0,85.0,61.0,383.1
2026-04-18 16:05:32.873,160.361,85.0,66.0,21392.0,379.37,63.0,85.0,66.0,379.37
2026-04-18 16:05:34.908,162.396,84.0,87.0,21392.0,381.48,64.0,84.0,87.0,381.48
2026-04-18 16:05:36.938,164.426,0.0,0.0,21392.0,196.71,59.0,0.0,0.0,196.71
2026-04-18 16:05:38.966,166.455,0.0,0.0,21392.0,157.88,57.0,0.0,0.0,157.88
