Bzy_MHz	CPU%c1	PkgWatt	UncMHz
3968	1.82	409.89	2400
3881	0.00	214.27	2400
3983	0.00
4000	0.00
4000	0.00
3932	0.00
3982	0.00
3933	0.00
3993	0.00
3923	0.00
3989	0.00
3909	0.00
3987	0.00
3921	36.28
3990	36.28
4000	0.00
4000	0.00
4000	0.00
3971	0.00
3967	3.91
3907	3.91
3952	1.77
3944	1.77
3996	2.96
3920	2.96
3958	4.49
3912	4.49
3961	2.04
3993	2.04
3917	3.97
3901	3.97
3833	12.86
3962	12.86
4000	0.00
3931	0.00
3960	1.94
3975	1.94
4000	0.00
3805	0.00
3968	1.40
3877	1.40
3907	0.42
3947	0.42
3955	0.01
3962	0.01
4000	0.00
4000	0.00
3953	0.13
3863	0.13
3971	0.54
3990	0.54
3990	0.40
3968	0.40
3958	0.01
3926	0.01
3505	0.00
3900	0.00
3883	0.39
3985	0.39
3971	0.19
3968	0.19
3964	1.13
4000	1.13
3966	1.30
3943	1.30
3999	0.34
3999	0.34
3975	1.75
3949	1.75
3988	0.04
3999	0.04
3993	0.01
3959	0.01
3988	1.55
3841	1.55
3931	0.17
3849	0.17
3978	0.50
3846	0.50
3986	0.05
3993	0.05
3969	0.08
3514	0.08
3979	0.03
3888	0.03
3971	0.10
3996	0.10
3961	0.13
3842	0.13
3967	0.35
3666	0.35
3976	0.36
3909	0.36
3903	0.57
3935	0.57
3982	0.62
3874	0.62
3978	0.65
3898	0.65
3989	0.09
3950	0.09
3817	0.02
3976	0.02
3938	0.02
3978	0.02
3752	0.00
3919	0.00
3980	0.10
3897	0.10
Bzy_MHz	CPU%c1	PkgWatt	UncMHz
3980	1.31	501.12	2400
3876	0.00	248.09	2400
3877	0.00
3887	0.00
3923	0.00
3896	0.00
3988	0.00
3938	0.00
3984	0.00
3945	0.00
3983	0.00
3901	0.00
3998	0.00
3945	0.00
3972	0.00
3995	0.00
3999	0.00
3929	0.60
3932	0.60
3939	4.41
3259	4.41
3929	4.64
3785	4.64
3933	1.09
3637	1.09
3999	0.00
3556	0.00
3973	0.12
3402	0.12
3955	1.88
3978	1.88
3951	4.98
3768	4.98
3994	0.57
3747	0.57
3999	0.00
3546	0.00
3965	3.74
3951	3.74
3993	2.36
3971	2.36
3899	1.82
3924	1.82
3964	0.99
3961	0.99
3999	2.28
3996	2.28
3889	2.45
3953	2.45
3960	1.36
3930	1.36
3978	2.84
3935	2.84
3995	0.50
3936	0.50
3933	0.72
3760	0.72
3970	0.84
3939	0.84
3997	1.44
3849	1.44
3956	0.84
3918	0.84
3949	0.03
3456	0.03
3994	0.73
3994	0.73
3947	0.84
3806	0.84
3926	0.81
3954	0.81
3972	0.02
3857	0.02
3999	0.20
3922	0.20
3960	1.05
3974	1.05
3955	0.04
3975	0.04
3993	0.61
3841	0.61
3853	0.80
3975	0.80
3329	0.42
3929	0.42
3687	1.74
3937	1.74
3939	1.73
3958	1.73
3951	3.16
3956	3.16
3962	6.84
3961	6.84
3903	3.14
3962	3.14
3914	6.07
3862	6.07
3988	0.08
3918	0.08
3865	0.60
3768	0.60
3958	0.42
3403	0.42
3899	0.21
3146	0.21
3966	0.90
3966	0.90
3621	0.03
3773	0.03
3833	0.12
3789	0.12
3880	2.04
3904	2.04
3926	0.00	252.98	2400
3998	0.00
3889	0.00
3997	0.00
3953	0.00
3992	0.00
3995	0.00
4000	0.00
3942	0.00
3977	0.00
3915	0.00
3993	0.00
3942	0.00
3993	0.00
3918	0.00
3992	0.00
3951	1.23
3998	1.23
4000	0.00
4000	0.00
4000	0.00
4000	0.00
3989	1.35
3911	1.35
3954	1.28
3977	1.28
3996	6.14
3901	6.14
3949	3.02
3849	3.02
3982	31.37
3982	31.37
3891	6.89
3847	6.89
3853	10.59
3959	10.59
4000	0.00
4002	0.00
3961	1.23
3996	1.23
4000	0.00
4000	0.00
3968	1.23
3988	1.23
3962	0.65
3968	0.65
3993	0.00
3992	0.00
4000	0.00
4000	0.00
3975	0.00
3860	0.00
3975	0.22
3998	0.22
3989	0.03
3963	0.03
3979	0.00
3652	0.00
3969	0.01
3815	0.01
3971	0.01
3996	0.01
3981	0.13
3999	0.13
3975	0.34
3777	0.34
3970	0.73
3990	0.73
4000	0.89
3993	0.89
3999	1.20
3697	1.20
3987	0.15
3998	0.15
3975	0.00
3962	0.00
3977	1.40
3801	1.40
3964	0.01
3961	0.01
3968	0.93
3953	0.93
3983	0.51
3996	0.51
3969	0.01
3952	0.01
3986	0.08
3974	0.08
3987	0.01
3850	0.01
3982	0.23
3737	0.23
3984	0.19
3885	0.19
3984	0.23
3973	0.23
3875	0.72
3686	0.72
3989	0.52
3809	0.52
3993	0.00
3960	0.00
3987	0.01
3920	0.01
3904	0.00
3922	0.00
3953	0.05
3904	0.05
3954	0.00
3910	0.00
3970	0.08
3994	0.08
Bzy_MHz	CPU%c1	PkgWatt	UncMHz
3976	1.38	502.72	2400
3879	0.00	248.74	2400
3880	0.00
3888	0.00
3928	0.00
3879	0.00
3984	0.00
3935	0.00
3986	0.00
3937	0.00
3978	0.00
3586	0.00
3996	0.00
3937	0.00
3970	0.00
3847	0.00
3997	0.00
3943	1.48
3968	1.48
3948	1.83
3431	1.83
3739	1.61
3818	1.61
3651	0.73
3966	0.73
3997	0.00
3727	0.00
3767	0.50
3400	0.50
3976	1.24
3982	1.24
3688	2.33
3974	2.33
3931	2.69
3612	2.69
3997	0.00
3632	0.00
3644	0.09
3582	0.09
3999	3.99
3969	3.99
3956	4.11
3681	4.11
3631	0.93
3575	0.93
3928	0.92
3894	0.92
3999	0.68
3727	0.68
3927	1.99
3972	1.99
3993	1.26
3675	1.26
3997	0.00
3981	0.00
3741	3.09
3612	3.09
3972	0.60
3600	0.60
3879	1.05
3949	1.05
3584	0.65
3659	0.65
3951	0.27
3523	0.27
3958	0.34
3505	0.34
3635	0.52
3966	0.52
3546	0.25
3942	0.25
3561	0.01
3897	0.01
3959	1.05
3999	1.05
3963	0.75
3969	0.75
3956	1.51
3981	1.51
3666	0.45
3970	0.45
3952	0.43
3708	0.43
3438	0.22
3964	0.22
3991	0.73
3973	0.73
3977	1.05
3960	1.05
3947	3.14
3990	3.14
3979	5.67
3948	5.67
3930	2.14
3987	2.14
3959	6.47
3710	6.47
3994	2.09
3791	2.09
3916	0.75
3790	0.75
3969	0.64
3970	0.64
3799	2.74
3401	2.74
3954	2.99
3963	2.98
3995	0.92
3455	0.92
3563	0.65
3501	0.65
3606	0.19
3646	0.19
3849	0.00	254.14	2400
3995	0.00
3902	0.00
3994	0.00
3944	0.00
3983	0.00
3996	0.00
3999	0.00
3942	0.00
3978	0.00
3918	0.00
3993	0.00
3934	0.00
3992	0.00
3861	0.00
3994	0.00
3932	4.13
3983	4.13
3999	0.00
3998	0.00
3999	0.00
3991	0.00
3992	2.92
3924	2.92
3909	1.39
3995	1.39
3886	2.41
3939	2.41
3980	6.54
3976	6.54
3982	27.09
3988	27.09
3900	7.89
3856	7.89
3846	13.12
3988	13.12
3999	0.04
3823	0.04
3947	4.53
3997	4.53
3999	0.02
4000	0.02
3965	1.04
3733	1.04
3941	1.69
3973	1.69
3969	0.66
3913	0.66
3999	0.00
4000	0.00
3974	0.63
3966	0.63
3870	0.09
3935	0.09
3837	0.07
3826	0.07
3980	0.02
3806	0.02
3986	0.15
3934	0.15
3988	0.46
3970	0.46
3975	0.11
3997	0.11
3954	0.83
3978	0.83
3968	1.34
3987	1.34
3959	2.62
3872	2.62
3999	0.36
3999	0.36
3957	1.48
3999	1.48
3843	0.01
3941	0.01
3984	1.06
3854	1.06
3979	0.00
3995	0.00
3965	0.82
3925	0.82
3987	0.13
3999	0.13
3963	0.19
3970	0.19
3970	0.04
3797	0.04
3972	0.01
3891	0.01
3944	0.19
3984	0.19
3972	0.40
3975	0.40
3975	0.12
3890	0.12
3812	0.57
3853	0.57
3984	0.35
3831	0.35
3986	0.03
3997	0.03
3981	0.09
3987	0.09
3980	0.01
3809	0.01
3979	0.11
3982	0.11
3925	0.00
3818	0.00
3887	0.53
3814	0.53
turbostat: cpu56 jitter 618 5806
Bzy_MHz	CPU%c1	PkgWatt	UncMHz
3980	1.38	502.94	2400
3880	0.00	248.22	2400
3881	0.00
3890	0.00
3929	0.00
3896	0.00
3989	0.00
3929	0.00
3993	0.00
3937	0.00
3973	0.00
3999	0.00
3999	0.00
3940	0.00
3962	0.00
3997	0.00
3999	0.00
3930	0.60
3916	0.60
3923	0.85
3812	0.85
3841	0.42
3888	0.42
3938	0.88
3634	0.88
3999	0.00
3921	0.00
3958	0.78
3590	0.78
3964	1.41
3930	1.41
3949	0.84
3870	0.84
3810	3.00
3815	3.00
3999	0.00
3964	0.00
3951	0.06
3399	0.06
3996	0.65
3900	0.65
3958	2.69
3889	2.69
3999	1.19
3912	1.19
3930	0.39
3434	0.39
3992	0.83
3930	0.83
3807	1.01
3952	1.01
3985	0.66
3800	0.66
3999	0.00
3979	0.00
3938	1.21
3822	1.21
3999	1.50
3435	1.50
3957	0.65
3579	0.65
3953	0.76
3923	0.76
3951	0.26
3762	0.26
3994	0.74
3824	0.74
3994	0.45
3877	0.45
3858	1.70
3967	1.70
3959	0.42
3959	0.42
3908	0.15
3708	0.15
3977	0.21
3968	0.21
3865	2.34
3965	2.34
3943	1.19
3807	1.19
3900	0.76
3943	0.76
3629	0.56
3665	0.56
3917	0.38
3889	0.38
3977	0.32
3938	0.32
3957	1.66
3983	1.66
3962	1.96
3920	1.96
3937	0.04
3921	0.04
3967	6.28
3849	6.28
3773	0.02
3902	0.02
3998	0.41
3889	0.41
3903	0.49
3683	0.49
3956	0.51
3439	0.51
3949	1.06
3955	1.06
3891	0.22
3944	0.22
3941	0.62
3847	0.62
3725	0.02
3623	0.02
3893	0.00	254.85	2400
3998	0.00
3902	0.00
3997	0.00
3950	0.00
3993	0.00
3998	0.00
4000	0.00
3942	0.00
3982	0.00
3922	0.00
3991	0.00
3922	0.00
3994	0.00
3915	0.00
3993	0.00
3920	6.50
3972	6.50
4000	0.00
4000	0.00
4000	0.00
4000	0.00
3995	3.93
3952	3.93
3960	5.03
3962	5.03
3974	3.45
3950	3.45
3989	3.84
3977	3.84
3984	34.39
3972	34.39
3935	4.60
3931	4.60
3892	7.59
3974	7.59
4000	0.00
4000	0.00
3852	8.55
3985	8.55
4000	0.00
4000	0.00
3915	6.20
3974	6.20
3953	1.13
3955	1.13
3981	0.89
3822	0.89
4000	0.00
4000	0.00
3945	1.11
3933	1.11
3981	0.55
3991	0.55
3985	0.03
3907	0.03
3987	1.81
3958	1.81
3980	0.01
3851	0.01
3926	0.50
3988	0.50
3982	1.88
3976	1.88
3968	0.67
3871	0.67
3966	3.00
3899	3.00
3974	1.21
3999	1.21
3999	0.37
3816	0.37
3984	0.36
3997	0.36
3946	0.01
3969	0.01
3984	0.99
3819	0.99
3968	0.01
3943	0.01
3973	0.81
3933	0.81
3982	0.33
4001	0.33
3973	0.14
3990	0.14
3982	0.04
3949	0.04
3984	0.05
3881	0.05
3988	0.05
3730	0.05
3982	0.19
3885	0.19
3979	0.21
3952	0.21
3928	0.35
3901	0.35
3981	0.79
3998	0.79
3974	2.21
3996	2.21
3977	2.56
3944	2.56
3981	0.80
3863	0.80
3973	2.75
3975	2.75
3971	1.29
3796	1.29
3984	0.25
3952	0.25
Bzy_MHz	CPU%c1	PkgWatt	UncMHz
3981	1.99	504.66	2400
3881	0.00	252.25	2400
3882	0.00
3890	0.00
3928	0.00
3895	0.00
3988	0.00
3937	0.00
3985	0.00
3938	0.00
3980	0.00
3958	0.00
3999	0.00
3948	0.00
3982	0.00
3998	0.00
3999	0.00
3998	0.27
3940	0.27
3934	0.68
3633	0.68
3927	1.08
3945	1.08
3959	5.32
3993	5.32
3999	1.93
3911	1.93
3953	0.93
3937	0.93
3960	0.73
3909	0.73
3952	2.17
3816	2.17
3940	4.87
3896	4.87
3999	0.00
3969	0.00
3966	0.04
3841	0.04
3928	3.32
3935	3.32
3966	3.24
3901	3.24
3998	1.66
3879	1.66
3931	1.77
3900	1.77
3999	0.39
3999	0.39
3950	4.71
3943	4.71
3998	1.93
3848	1.93
3999	0.00
3985	0.00
3976	4.39
3852	4.39
3961	0.07
3906	0.07
3999	0.68
3827	0.68
3957	0.02
3885	0.02
3998	0.09
3856	0.09
3922	1.08
3861	1.08
3995	0.48
3763	0.48
3994	3.22
3965	3.22
3983	2.41
3960	2.41
3814	2.81
3963	2.81
3970	1.04
3953	1.04
3917	3.07
3984	3.07
3998	4.16
3920	4.16
3791	2.45
3983	2.45
3964	0.24
3937	0.24
3921	0.47
3951	0.47
3905	3.53
3983	3.53
3996	1.94
3989	1.94
3952	0.94
3958	0.94
3925	0.39
3932	0.39
3957	8.10
3844	8.10
3951	1.77
3922	1.77
3893	2.60
3958	2.60
3945	2.58
3852	2.58
3931	6.30
3891	6.30
3969	1.86
3976	1.86
3927	0.03
3922	0.03
3954	2.14
3806	2.14
3972	1.93
3685	1.93
3897	0.00	252.13	2400
3998	0.00
3888	0.00
3998	0.00
3946	0.00
3992	0.00
