core100,core101,core102,core103,core104,core105,core106,core107,core108,core109,core110,core111,core80,core81,core82,core83,core84,core85,core86,core87,core88,core89,core90,core91,core92,core93,core94,core95,core96,core97,core98,core99,sys_cpu_pct,t_s,w_3389999,w_3389999_cpu,w_3390000,w_3390000_cpu,w_3390001,w_3390001_cpu,w_3390002,w_3390002_cpu,w_3390003,w_3390003_cpu,w_3390004,w_3390004_cpu,w_3390005,w_3390005_cpu,w_3390006,w_3390006_cpu,w_3390007,w_3390007_cpu,w_3390008,w_3390008_cpu,w_3390009,w_3390009_cpu,w_3390011,w_3390011_cpu,w_3390012,w_3390012_cpu,w_3390013,w_3390013_cpu,w_3390014,w_3390014_cpu,w_3390015,w_3390015_cpu,w_3390016,w_3390016_cpu,w_3390017,w_3390017_cpu,w_3390018,w_3390018_cpu,w_3390019,w_3390019_cpu,w_3390020,w_3390020_cpu,w_3390021,w_3390021_cpu,w_3390022,w_3390022_cpu,w_3390023,w_3390023_cpu,w_3390024,w_3390024_cpu,w_3390025,w_3390025_cpu,w_3390026,w_3390026_cpu,w_3390027,w_3390027_cpu,w_3390028,w_3390028_cpu,w_3390029,w_3390029_cpu,w_3390030,w_3390030_cpu,w_3390031,w_3390031_cpu
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.6,39.846,99.2,80,99.2,81,99.2,82,99.2,83,99.2,84,101.2,85,99.2,86,99.2,87,99.2,88,101.2,89,99.2,90,101.2,91,99.2,92,99.2,93,99.2,94,99.2,95,99.2,96,97.2,97,99.2,98,99.2,99,99.2,100,99.2,101,99.2,102,99.2,103,99.2,104,99.2,105,101.2,106,99.2,107,99.2,108,99.2,109,99.2,110,97.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.0,40.35,99.2,80,99.2,81,99.2,82,101.2,83,101.2,84,97.2,85,101.2,86,97.2,87,99.2,88,99.2,89,101.2,90,99.2,91,101.2,92,99.2,93,99.2,94,99.2,95,99.2,96,101.2,97,99.2,98,99.2,99,99.2,100,99.2,101,101.2,102,101.2,103,99.2,104,99.2,105,97.2,106,97.2,107,99.2,108,99.2,109,99.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.7,40.854,99.2,80,101.2,81,99.2,82,99.2,83,99.2,84,99.2,85,99.2,86,99.2,87,99.2,88,99.2,89,99.2,90,99.2,91,99.2,92,101.2,93,99.2,94,99.2,95,99.2,96,97.2,97,99.2,98,99.2,99,99.2,100,99.2,101,97.2,102,99.2,103,99.2,104,101.2,105,99.2,106,99.2,107,99.2,108,101.2,109,99.2,110,101.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,16.4,41.358,101.2,80,97.2,81,99.2,82,99.2,83,99.2,84,99.2,85,99.2,86,99.2,87,101.2,88,99.2,89,97.2,90,97.2,91,97.2,92,99.2,93,101.2,94,101.2,95,99.2,96,99.2,97,97.2,98,99.2,99,99.2,100,99.2,101,99.2,102,97.2,103,99.2,104,99.2,105,99.2,106,101.2,107,99.2,108,99.2,109,101.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,14.8,41.862,99.2,80,99.2,81,99.2,82,99.2,83,99.2,84,99.2,85,99.2,86,101.2,87,99.2,88,99.2,89,101.2,90,99.2,91,99.2,92,99.2,93,99.2,94,99.2,95,101.2,96,101.2,97,101.2,98,99.2,99,99.2,100,101.2,101,101.2,102,99.2,103,99.2,104,99.2,105,101.2,106,99.2,107,101.2,108,97.2,109,99.2,110,97.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,16.0,42.366,99.2,80,101.2,81,99.2,82,99.2,83,99.2,84,101.2,85,99.2,86,99.2,87,99.2,88,99.2,89,97.2,90,101.2,91,101.2,92,99.2,93,99.2,94,99.2,95,99.2,96,99.2,97,99.2,98,99.2,99,101.2,100,97.2,101,99.2,102,101.2,103,99.2,104,99.2,105,99.2,106,99.2,107,99.2,108,101.2,109,97.2,110,101.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,16.1,42.87,99.2,80,99.2,81,101.1,82,99.2,83,101.1,84,99.2,85,99.2,86,99.2,87,99.2,88,99.2,89,101.1,90,99.2,91,99.2,92,99.2,93,99.2,94,99.2,95,99.2,96,99.2,97,99.2,98,99.2,99,97.2,100,101.1,101,99.2,102,99.2,103,99.2,104,99.2,105,99.2,106,99.2,107,99.2,108,99.2,109,101.1,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.8,43.375,99.2,80,99.2,81,97.2,82,99.2,83,97.2,84,99.2,85,101.2,86,99.2,87,99.2,88,101.2,89,99.2,90,99.2,91,99.2,92,99.2,93,99.2,94,99.2,95,99.2,96,99.2,97,99.2,98,99.2,99,101.2,100,99.2,101,99.2,102,99.2,103,101.2,104,99.2,105,99.2,106,99.2,107,99.2,108,99.2,109,99.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.1,43.879,99.2,80,99.2,81,101.1,82,99.2,83,101.1,84,99.2,85,99.2,86,101.1,87,99.2,88,99.2,89,99.2,90,99.2,91,99.2,92,99.2,93,99.2,94,99.2,95,99.2,96,101.1,97,99.2,98,99.2,99,99.2,100,99.2,101,99.2,102,99.2,103,97.2,104,99.2,105,99.2,106,99.2,107,99.2,108,101.2,109,99.2,110,101.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.0,44.383,99.2,80,99.2,81,99.2,82,99.2,83,99.2,84,99.2,85,99.2,86,97.2,87,99.2,88,99.2,89,99.2,90,101.2,91,99.2,92,101.2,93,99.2,94,99.2,95,101.2,96,99.2,97,101.2,98,99.2,99,99.2,100,99.2,101,99.2,102,99.2,103,99.2,104,99.2,105,99.2,106,99.2,107,99.2,108,97.2,109,101.2,110,97.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,16.0,44.887,99.2,80,99.2,81,99.2,82,99.2,83,97.2,84,99.2,85,99.2,86,99.2,87,99.2,88,99.2,89,99.2,90,99.2,91,99.2,92,99.2,93,99.2,94,99.2,95,97.2,96,97.2,97,99.2,98,99.2,99,99.2,100,99.2,101,101.2,102,99.2,103,101.2,104,99.2,105,99.2,106,99.2,107,99.2,108,101.2,109,97.2,110,101.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.1,45.391,99.2,80,99.2,81,99.2,82,99.2,83,101.2,84,99.2,85,99.2,86,101.2,87,99.2,88,99.2,89,99.2,90,99.2,91,101.2,92,97.2,93,99.2,94,99.2,95,101.2,96,101.2,97,99.2,98,99.2,99,101.2,100,99.2,101,97.2,102,99.2,103,99.2,104,101.2,105,101.2,106,101.2,107,99.2,108,97.2,109,101.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.3,45.895,99.2,80,101.2,81,99.2,82,99.2,83,97.2,84,99.2,85,99.2,86,97.2,87,99.2,88,99.2,89,99.2,90,99.2,91,97.2,92,101.2,93,99.2,94,99.2,95,99.2,96,97.2,97,99.2,98,99.2,99,97.2,100,99.2,101,99.2,102,99.2,103,99.2,104,99.2,105,99.2,106,97.2,107,101.2,108,101.2,109,99.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.6,46.399,99.2,80,97.2,81,99.2,82,101.2,83,101.2,84,99.2,85,99.2,86,101.2,87,99.2,88,99.2,89,99.2,90,99.2,91,99.2,92,99.2,93,99.2,94,99.2,95,99.2,96,101.2,97,99.2,98,101.2,99,99.2,100,99.2,101,101.2,102,101.2,103,99.2,104,99.2,105,99.2,106,99.2,107,97.2,108,97.2,109,99.2,110,97.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.8,46.903,101.2,80,99.2,81,99.2,82,99.2,83,99.2,84,99.2,85,101.1,86,99.2,87,101.1,88,101.1,89,99.2,90,99.2,91,101.1,92,99.2,93,101.1,94,101.1,95,99.2,96,99.2,97,99.2,98,99.2,99,99.2,100,99.2,101,99.2,102,99.2,103,99.2,104,99.2,105,99.2,106,101.1,107,99.2,108,101.1,109,99.2,110,101.1,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.8,47.408,99.2,80,101.2,81,101.2,82,99.2,83,99.2,84,101.2,85,99.2,86,99.2,87,99.2,88,99.2,89,101.2,90,99.2,91,99.2,92,99.2,93,99.2,94,99.2,95,99.2,96,99.2,97,99.2,98,99.2,99,99.2,100,99.2,101,99.2,102,99.2,103,101.2,104,99.2,105,99.2,106,99.2,107,99.2,108,99.2,109,99.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,16.8,47.912,99.2,80,99.2,81,97.2,82,99.2,83,99.2,84,99.2,85,99.2,86,101.2,87,99.2,88,99.2,89,97.2,90,99.2,91,99.2,92,99.2,93,99.2,94,99.2,95,101.1,96,99.1,97,99.1,98,99.1,99,99.1,100,99.1,101,99.1,102,99.1,103,99.1,104,101.1,105,99.1,106,99.1,107,99.1,108,99.1,109,99.1,110,99.1,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.0,48.416,99.2,80,99.2,81,99.2,82,101.2,83,101.2,84,99.2,85,97.2,86,99.2,87,99.2,88,99.2,89,101.2,90,99.2,91,99.2,92,101.2,93,99.2,94,99.2,95,97.2,96,99.2,97,99.2,98,101.2,99,101.2,100,101.2,101,99.2,102,99.2,103,99.2,104,97.2,105,99.2,106,101.2,107,101.2,108,101.2,109,99.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,16.5,48.92,99.2,80,99.2,81,99.2,82,99.2,83,99.2,84,101.2,85,101.2,86,97.2,87,99.2,88,99.2,89,99.2,90,99.2,91,99.2,92,99.2,93,99.2,94,99.2,95,101.2,96,99.2,97,99.2,98,99.2,99,99.2,100,99.2,101,101.2,102,99.2,103,99.2,104,99.2,105,99.2,106,99.2,107,97.2,108,97.2,109,101.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.3,49.424,99.2,80,99.2,81,99.2,82,99.2,83,99.2,84,99.2,85,99.2,86,101.2,87,101.2,88,99.2,89,99.2,90,99.2,91,99.2,92,99.2,93,99.2,94,99.2,95,99.2,96,101.2,97,99.2,98,99.2,99,99.2,100,99.2,101,99.2,102,99.2,103,99.2,104,101.2,105,99.2,106,97.2,107,101.2,108,101.2,109,99.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,16.0,49.928,99.2,80,99.2,81,101.2,82,97.2,83,99.2,84,99.2,85,99.2,86,99.2,87,99.2,88,99.2,89,99.2,90,101.2,91,101.2,92,99.2,93,99.2,94,99.2,95,99.2,96,97.2,97,101.2,98,97.2,99,99.2,100,99.2,101,97.2,102,99.2,103,99.2,104,99.2,105,101.2,106,99.2,107,99.2,108,97.2,109,97.2,110,101.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,14.9,50.432,99.2,80,99.2,81,97.3,82,101.2,83,99.2,84,97.2,85,99.2,86,99.2,87,99.2,88,99.2,89,99.2,90,99.2,91,99.2,92,99.2,93,99.2,94,99.2,95,99.2,96,99.2,97,99.2,98,99.2,99,101.2,100,99.2,101,101.2,102,99.2,103,99.2,104,97.2,105,97.2,106,101.2,107,99.2,108,99.2,109,101.2,110,97.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,16.2,50.936,99.2,80,101.2,81,101.2,82,99.2,83,99.2,84,101.2,85,101.2,86,101.2,87,99.2,88,99.2,89,99.2,90,99.2,91,97.2,92,99.2,93,99.2,94,99.2,95,99.2,96,101.2,97,99.2,98,101.2,99,97.2,100,99.2,101,99.2,102,101.2,103,101.2,104,101.2,105,101.2,106,99.2,107,101.2,108,99.2,109,99.2,110,101.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.1,51.44,99.2,80,97.2,81,99.2,82,99.2,83,99.2,84,99.2,85,99.2,86,99.2,87,99.2,88,99.2,89,99.2,90,99.2,91,101.2,92,99.2,93,99.2,94,99.2,95,99.2,96,99.2,97,99.2,98,99.2,99,101.2,100,99.2,101,99.2,102,99.2,103,97.2,104,99.2,105,99.2,106,99.2,107,99.2,108,101.2,109,99.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,16.7,51.944,99.2,80,99.2,81,99.2,82,99.2,83,99.2,84,99.2,85,99.2,86,97.2,87,99.2,88,99.2,89,99.2,90,99.2,91,99.2,92,99.2,93,99.2,94,99.2,95,99.2,96,99.2,97,99.2,98,99.2,99,97.2,100,101.2,101,101.2,102,99.2,103,99.2,104,99.2,105,99.2,106,99.2,107,99.2,108,99.2,109,99.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,16.4,52.448,99.2,80,101.2,81,101.2,82,101.2,83,99.2,84,99.2,85,99.2,86,99.2,87,99.2,88,101.2,89,99.2,90,99.2,91,99.2,92,101.2,93,99.2,94,99.2,95,99.2,96,99.2,97,99.2,98,99.2,99,99.2,100,99.2,101,97.2,102,99.2,103,99.2,104,99.2,105,99.2,106,99.2,107,97.2,108,99.2,109,99.2,110,101.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.5,52.952,101.2,80,99.2,81,99.2,82,99.2,83,101.2,84,99.2,85,99.2,86,99.2,87,99.2,88,99.2,89,99.2,90,99.2,91,101.2,92,99.2,93,101.2,94,101.2,95,101.2,96,99.2,97,99.2,98,99.2,99,101.2,100,99.2,101,99.2,102,99.2,103,101.2,104,101.2,105,101.2,106,99.2,107,101.2,108,99.2,109,99.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.7,53.456,99.2,80,99.2,81,99.2,82,97.2,83,97.2,84,99.2,85,99.2,86,99.2,87,99.2,88,97.2,89,99.2,90,99.2,91,97.2,92,99.2,93,99.2,94,99.2,95,99.2,96,99.2,97,99.2,98,99.2,99,99.2,100,99.2,101,101.2,102,99.2,103,99.2,104,99.2,105,97.2,106,99.2,107,99.2,108,101.2,109,99.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,17.2,53.96,99.2,80,99.2,81,99.2,82,101.1,83,101.1,84,99.2,85,99.2,86,101.1,87,99.2,88,99.2,89,99.2,90,99.2,91,101.1,92,99.2,93,99.2,94,99.2,95,99.2,96,101.1,97,99.2,98,99.2,99,99.2,100,99.2,101,97.2,102,99.2,103,99.2,104,97.2,105,101.1,106,99.2,107,99.2,108,97.2,109,101.1,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.3,54.464,99.0,80,101.0,81,99.0,82,99.0,83,99.0,84,99.0,85,101.0,86,99.0,87,101.0,88,101.0,89,99.0,90,99.0,91,99.0,92,97.1,93,99.0,94,99.0,95,99.0,96,97.1,97,99.0,98,99.0,99,99.0,100,99.0,101,101.0,102,99.0,103,99.0,104,101.0,105,99.0,106,99.0,107,99.0,108,101.0,109,99.0,110,99.0,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,14.8,54.969,99.2,80,97.2,81,99.2,82,99.2,83,99.2,84,99.2,85,97.2,86,99.2,87,99.2,88,101.2,89,99.2,90,99.2,91,99.2,92,101.2,93,99.2,94,99.2,95,99.2,96,101.2,97,99.2,98,99.2,99,99.2,100,101.2,101,99.2,102,99.2,103,101.2,104,97.3,105,97.3,106,101.2,107,99.2,108,99.2,109,97.3,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.0,55.473,99.2,80,101.2,81,99.2,82,99.2,83,99.2,84,99.2,85,99.2,86,99.2,87,99.2,88,97.3,89,101.2,90,101.2,91,99.2,92,99.2,93,99.2,94,99.2,95,99.2,96,97.2,97,101.2,98,101.2,99,99.2,100,99.2,101,99.2,102,99.2,103,99.2,104,101.2,105,99.2,106,99.2,107,101.2,108,99.2,109,101.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.8,55.977,99.2,80,99.2,81,99.2,82,99.2,83,99.2,84,99.1,85,99.1,86,99.1,87,99.1,88,99.1,89,99.1,90,99.1,91,99.1,92,99.1,93,99.1,94,99.1,95,99.1,96,101.1,97,99.1,98,99.1,99,99.1,100,99.1,101,99.1,102,101.1,103,99.1,104,99.1,105,101.1,106,99.1,107,97.2,108,99.1,109,99.1,110,99.1,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,14.9,56.481,99.2,80,97.2,81,101.2,82,101.2,83,99.2,84,101.2,85,101.2,86,99.2,87,99.2,88,99.2,89,99.2,90,99.2,91,99.2,92,99.2,93,99.2,94,99.2,95,99.2,96,97.2,97,99.2,98,97.2,99,101.2,100,99.2,101,99.2,102,99.2,103,97.2,104,99.2,105,99.2,106,99.2,107,101.2,108,99.2,109,99.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,17.3,56.985,99.2,80,101.2,81,97.2,82,99.2,83,101.2,84,99.2,85,97.2,86,101.2,87,99.2,88,99.2,89,99.2,90,99.2,91,99.2,92,99.2,93,99.2,94,99.2,95,101.2,96,99.2,97,99.2,98,101.2,99,99.2,100,99.2,101,99.2,102,99.2,103,99.2,104,101.2,105,101.2,106,99.2,107,99.2,108,99.2,109,99.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,16.1,57.489,99.2,80,99.2,81,99.2,82,99.2,83,99.2,84,99.2,85,101.2,86,99.2,87,99.2,88,99.2,89,99.2,90,99.2,91,99.2,92,99.2,93,99.2,94,99.2,95,99.2,96,101.2,97,99.2,98,99.2,99,99.2,100,99.2,101,101.2,102,99.2,103,101.2,104,99.2,105,99.2,106,99.2,107,99.2,108,99.2,109,99.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,16.7,57.993,99.2,80,99.2,81,101.2,82,97.2,83,99.2,84,99.2,85,97.2,86,97.2,87,99.2,88,101.2,89,99.2,90,101.2,91,99.2,92,101.2,93,99.2,94,101.2,95,99.2,96,97.2,97,99.2,98,99.2,99,99.2,100,99.2,101,99.2,102,99.2,103,99.2,104,97.2,105,99.2,106,101.2,107,99.2,108,101.2,109,101.2,110,101.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.1,58.498,101.2,80,99.2,81,97.2,82,99.2,83,99.2,84,99.2,85,101.2,86,101.2,87,99.2,88,99.2,89,99.2,90,97.2,91,99.2,92,99.2,93,101.2,94,99.2,95,99.2,96,101.2,97,99.2,98,99.2,99,99.2,100,99.2,101,99.2,102,99.2,103,101.2,104,99.2,105,97.2,106,99.2,107,99.2,108,97.2,109,97.2,110,97.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.3,59.001,99.2,80,99.2,81,99.2,82,101.2,83,99.2,84,99.2,85,99.2,86,99.2,87,99.2,88,99.2,89,99.2,90,99.2,91,101.2,92,97.2,93,99.2,94,99.2,95,97.2,96,99.2,97,99.2,98,99.2,99,99.2,100,99.2,101,99.2,102,99.2,103,99.2,104,101.2,105,101.2,106,97.2,107,99.2,108,99.2,109,101.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.0,59.506,99.2,80,101.2,81,101.2,82,99.2,83,101.2,84,101.2,85,101.2,86,99.2,87,99.2,88,99.2,89,99.2,90,99.2,91,97.2,92,99.2,93,99.2,94,99.2,95,101.2,96,99.2,97,99.2,98,101.2,99,101.2,100,99.2,101,99.2,102,99.2,103,97.2,104,99.2,105,99.2,106,101.2,107,99.2,108,99.2,109,99.2,110,99.2,111
