session,mode,boot,tps,duration_s,e2el_p50,ttft_p95,tpot_p95,ref,throughput_ratio,duration_ratio,e2el_p50_ratio,ttft_p95_ratio,tpot_p95_ratio,"criterion(|tps|<=3%,p95<=5%)",status
S28_FOCUS2_vllmw_syswide,FOCUS,FOCUS2_183951,703.4718648320744,23.290199393988587,10698.628072976135,3189.256157382624,72.68522548045611,S6_OFF_B,0.9951671347177679,1.0048563352964854,1.0220096641385936,1.0041150513934232,0.9844230725137589,True,DESCRIPTIVE_LOW_DISTORTION
S28_FOCUS2_vllmw_syswide,FOCUS,FOCUS2_183951,703.4718648320744,23.290199393988587,10698.628072976135,3189.256157382624,72.68522548045611,S15_OFF_CLOSE2,0.9819131088611514,1.018420052625457,1.0166329092510316,0.9927831515524431,1.0091230311823616,True,DESCRIPTIVE_LOW_DISTORTION
S28_FOCUS2_vllmw_syswide,FOCUS,FOCUS2_183951,703.4718648320744,23.290199393988587,10698.628072976135,3189.256157382624,72.68522548045611,S8_OFF_OPEN2,0.9936568678747301,1.0063836242976278,1.0033292417665842,0.9585199485218519,1.0123125743094012,True,DESCRIPTIVE_LOW_DISTORTION
S28_FOCUS2_vllmw_syswide,FOCUS,FOCUS2_183951,703.4718648320744,23.290199393988587,10698.628072976135,3189.256157382624,72.68522548045611,S16_OFF_X_vllm,1.0144490556431502,0.9857567459274831,0.980708635878034,0.9107349394553551,1.008809071097511,False,DIAGNOSTIC_ONLY
S28_FOCUS2_vllmw_syswide,FOCUS,FOCUS2_183951,703.4718648320744,23.290199393988587,10698.628072976135,3189.256157382624,72.68522548045611,S16c_OFF_X_vllm2,0.8920769043445432,1.120979587219281,1.1420408009008112,1.027295956163515,1.0570473168455345,False,DIAGNOSTIC_ONLY
S28_FOCUS2_vllmw_syswide,FOCUS,FOCUS2_183951,703.4718648320744,23.290199393988587,10698.628072976135,3189.256157382624,72.68522548045611,S21_OFF_Y_vllm,0.9976244683398952,1.002381188248177,0.9961551499582241,0.9993798206739034,0.9883039591079076,True,DESCRIPTIVE_LOW_DISTORTION
S28_FOCUS2_vllmw_syswide,FOCUS,FOCUS2_183951,703.4718648320744,23.290199393988587,10698.628072976135,3189.256157382624,72.68522548045611,S21c_OFF_Y_vllm2,0.996771975943756,1.003238477940943,1.0170602354741274,1.0442653591204094,1.0152656066137948,True,DESCRIPTIVE_LOW_DISTORTION
S29_CORR_vllmw_fp8fixso,CORR,FOCUS2_183951,689.6871504528318,23.755698492052034,10842.687767988537,3274.0172134537715,72.75090402805276,OFF_mean(vllm),0.9637431738419575,1.0361268866034838,1.0328917247668543,1.0159761674076606,1.0077030230419894,False,DIAGNOSTIC_ONLY
S29_CORR_vllmw_fp8fixso,CORR,FOCUS2_183951,689.6871504528318,23.755698492052034,10842.687767988537,3274.0172134537715,72.75090402805276,S1_OFF_A,0.9840545081760271,1.0162038705086858,1.0050530534924873,1.0190846131587015,0.9838798005334101,True,DESCRIPTIVE_LOW_DISTORTION
S29_CORR_vllmw_fp8fixso,CORR,FOCUS2_183951,689.6871504528318,23.755698492052034,10842.687767988537,3274.0172134537715,72.75090402805276,S6_OFF_B,0.9756665755660976,1.024940307522356,1.0357712791336438,1.0308014785642305,0.985312599610854,True,DESCRIPTIVE_LOW_DISTORTION
S29_CORR_vllmw_fp8fixso,CORR,FOCUS2_183951,689.6871504528318,23.755698492052034,10842.687767988537,3274.0172134537715,72.75090402805276,S15_OFF_CLOSE2,0.9626722657975612,1.0387751216365555,1.0303221249006724,1.0191684101276863,1.0100348772225476,False,DIAGNOSTIC_ONLY
S29_CORR_vllmw_fp8fixso,CORR,FOCUS2_183951,689.6871504528318,23.755698492052034,10842.687767988537,3274.0172134537715,72.75090402805276,S8_OFF_OPEN2,0.9741859027951307,1.026498122309924,1.016839320215896,0.9839945918533084,1.0132273024285614,True,DESCRIPTIVE_LOW_DISTORTION
S29_CORR_vllmw_fp8fixso,CORR,FOCUS2_183951,689.6871504528318,23.755698492052034,10842.687767988537,3274.0172134537715,72.75090402805276,S16_OFF_X_vllm,0.9945706622298311,1.005458976396907,0.9939141222279597,0.9349395976765,1.0097206334425963,False,DIAGNOSTIC_ONLY
S29_CORR_vllmw_fp8fixso,CORR,FOCUS2_183951,689.6871504528318,23.755698492052034,10842.687767988537,3274.0172134537715,72.75090402805276,S16c_OFF_X_vllm2,0.8745964251022869,1.1433845043250055,1.1574186650855713,1.0545984636590247,1.058002467387511,False,DIAGNOSTIC_ONLY
S29_CORR_vllmw_fp8fixso,CORR,FOCUS2_183951,689.6871504528318,23.755698492052034,10842.687767988537,3274.0172134537715,72.75090402805276,S21_OFF_Y_vllm,0.9780757570959964,1.0224156899349994,1.0095686274722708,1.0259403993280911,0.9891969929836253,True,DESCRIPTIVE_LOW_DISTORTION
S29_CORR_vllmw_fp8fixso,CORR,FOCUS2_183951,689.6871504528318,23.755698492052034,10842.687767988537,3274.0172134537715,72.75090402805276,S21c_OFF_Y_vllm2,0.9772399695103532,1.0232901141989217,1.0307552051779285,1.072018863476799,1.0161830031001708,False,DIAGNOSTIC_ONLY
OFF_self_variance,,,,,,,,,0.13717668364984803,,,,,INCONCLUSIVE_BOOT_VARIANCE,
